Date,Market,Contracts,Points,SCALEDPROFIT,REALPROFIT
20091119,NK,-1,42.350,-0.10837,-0.08670
20091229,LLG,-1,2.288,-0.76427,-0.91712
20100121,EC,-1,-0.108,6.01194,5.41075
20100128,SF,-1,-0.000,-0.00081,-0.00065
20100129,GO,-1,38.227,-1.21516,-1.53110
20100204,BP,-1,-0.055,2.86901,1.37713
20100208,CL2,-1,6.071,-1.35031,-2.43056
20100222,LLG,-1,2.395,-0.80013,-0.96016
20100225,RR2,-2,-63.600,1.26700,1.01360
20100311,W2,-1,13.753,-0.28859,-0.27705
20100312,NG2,-1,-0.091,0.43152,0.36248
20100325,JY,-1,0.005,-0.20464,-0.25375
20100405,BAX,-10,0.013,-0.12460,-0.15500
20100406,SB2,-1,-0.255,0.20802,0.11233
20100421,BAX,-9,0.100,-0.81752,-0.91530
20100428,SF,-1,-0.028,1.77763,1.42210
20100429,RR2,-2,-187.105,3.73710,2.98968
20100507,BP,-1,0.010,-0.50323,-0.24155
20100514,EC,-1,0.013,-0.72633,-0.65370
20100526,W2,-1,6.065,-0.12844,-0.12330
20100526,S2,-1,44.985,-0.66301,-0.90170
20100527,EC,-1,0.023,-1.28478,-1.15630
20100603,LB,-1,-19.459,1.47275,0.85420
20100608,AD,-1,0.042,-2.82333,-1.69400
20100630,ES,-1,42.000,-0.60143,-0.84200
20100630,NQ,-1,75.203,-0.75453,-0.60362
20100630,NK,-1,183.250,-0.46063,-0.36850
20100707,CT2,-1,3.266,-1.02369,-0.65516
20100720,LEU,-8,0.160,-0.80950,-1.29520
20100813,RB2,-1,0.075,-0.63223,-1.26447
20100825,GO,-1,55.870,-1.77524,-2.23680
20100825,HO2,-1,0.179,-1.92742,-3.00678
20100825,CL2,-1,7.073,-1.57287,-2.83116
20100901,CD,-1,0.036,-3.62430,-1.44972
20101001,NG2,-1,-0.079,0.37605,0.31588
20101214,LLG,-1,-0.702,0.23247,0.27896
20110111,LSS,-18,0.092,-0.34143,-0.86040
20110117,GBS,-7,-0.320,0.80769,0.88200
20110203,LSS,-16,0.141,-0.51893,-1.16240
20110207,TY2,-1,1.981,-1.80568,-0.79450
20110209,TU2,-4,0.370,-3.31317,-1.19274
20110406,LB,-1,-67.739,5.13537,2.97852
20110407,GBS,-6,0.325,-0.84615,-0.79200
20110411,LES,-12,0.101,-0.51550,-1.23720
20110411,LEU,-8,0.148,-0.74825,-1.19720
20110413,SB2,-1,-0.122,0.09743,0.05261
20110505,HG2,-1,9.903,-0.80028,-0.99235
20110607,NK,-1,585.600,-1.46650,-1.17320
20110616,LB,-1,26.896,-2.04384,-1.18542
20110616,W2,-1,-23.770,0.49312,0.47340
20110616,CT2,-1,-13.700,4.27813,2.73800
20110623,RR2,-1,86.950,-1.74400,-0.69760
20110624,S2,-1,77.182,-1.13651,-1.54565
20110628,CL2,-1,9.218,-2.04962,-3.68932
20110715,FCE,-1,119.920,-0.57343,-0.48168
20110802,FCE,-1,-342.000,1.62619,1.36600
20110802,LB,-1,11.900,-0.90621,-0.52560
20110803,ES,-1,-77.555,1.10650,1.54910
20110805,CL2,-1,2.869,-0.63871,-1.14968
20110808,NG2,-1,-1.782,8.48276,7.12552
20110808,NQ,-1,11.552,-0.11802,-0.09442
20110810,HO2,-1,0.224,-2.41578,-3.76861
20110810,CD,-1,-0.051,5.05300,2.02120
20110822,NK,-1,352.800,-0.88450,-0.70760
20110822,ED,-11,0.032,-0.42000,-0.36960
20110907,FCE,-1,78.860,-0.37790,-0.31744
20110907,EC,-1,-0.024,1.32411,1.19170
20110912,BP,-1,-0.002,0.08740,0.04195
20110922,W2,-1,-32.753,0.68026,0.65305
20110923,HG2,-1,-1.676,0.13351,0.16555
20110923,AD,-1,0.012,-0.81640,-0.48984
20110927,PA2,-1,4.702,-0.11880,-0.19008
20110929,LB,-1,6.560,-0.50110,-0.29064
20111003,CL2,-1,6.569,-1.46089,-2.62960
20111003,GO,-1,64.678,-2.05484,-2.58910
20111003,HO2,-1,0.174,-1.87178,-2.91998
20111004,ES,-1,88.263,-1.26232,-1.76725
20111004,ED,-9,-0.044,0.53062,0.38205
20111005,S2,-1,68.743,-1.01239,-1.37685
20111021,HG2,-1,31.651,-2.55411,-3.16710
20111024,LSS,-18,-0.045,0.14679,0.36990
20111108,CT2,-1,-2.234,0.69488,0.44472
20111114,RR2,-1,-43.750,0.87000,0.34800
20111118,SB2,-1,0.898,-0.74879,-0.40435
20111122,NK,-1,442.500,-1.10875,-0.88700
20111122,S2,-1,30.005,-0.44272,-0.60210
20111128,RB2,-1,0.230,-1.93661,-3.87322
20111128,SF,-1,0.017,-1.07262,-0.85810
20111201,LB,-1,20.669,-1.57144,-0.91144
20111213,EC,-1,-0.000,0.00033,0.00030
20111215,GC2,-1,90.275,-1.41133,-3.61300
20111215,SI2,-1,292.728,-1.30146,-5.85656
20111221,LES,-6,-0.100,0.49250,0.59100
20111223,BAX,-5,-0.328,2.62138,1.63050
20111230,BP,-1,0.033,-1.73870,-0.83457
20120202,RR2,-1,79.500,-1.59500,-0.63800
20120215,JY,-1,-0.054,2.17734,2.69990
20120302,NG2,-1,-0.324,1.54138,1.29476
20120305,CT2,-1,5.043,-1.57897,-1.01054
20120509,GC2,-1,12.210,-0.19156,-0.49040
20120509,PA2,-1,17.811,-0.44654,-0.71446
20120511,CT2,-1,-8.028,2.50553,1.60354
20120514,SI2,-1,-28.417,0.12585,0.56634
20120514,AD,-1,0.003,-0.18127,-0.10876
20120514,W2,-1,49.773,-1.03901,-0.99745
20120514,SB2,-2,0.337,-0.28304,-0.30568
20120517,LSS,-20,0.121,-0.44500,-1.24600
20120518,FCE,-1,183.530,-0.87633,-0.73612
20120521,CL2,-1,-7.343,1.63067,2.93520
20120521,HG2,-1,8.537,-0.69004,-0.85565
20120524,HO2,-1,-0.144,1.54692,2.41320
20120524,EC,-1,0.016,-0.86889,-0.78200
20120530,SF,-1,0.019,-1.17913,-0.94330
20120531,GO,-1,-15.155,0.47952,0.60420
20120604,CD,-1,0.022,-2.16920,-0.86768
20120612,RB2,-1,0.104,-0.87388,-1.74776
20120628,PA2,-1,31.051,-0.77754,-1.24406
20120709,EC,-1,0.013,-0.73878,-0.66490
20120709,SF,-1,0.013,-0.80519,-0.64415
20120803,HG2,-1,20.809,-1.67976,-2.08290
20120821,LES,-10,0.012,-0.07000,-0.14000
20121018,TU2,-11,0.099,-0.90070,-0.89170
20121022,GBS,-12,0.211,-0.55295,-1.03512
20121026,SB2,-2,-0.452,0.37137,0.40108
20121113,RR2,-2,49.835,-1.00170,-0.80136
20121113,S2,-1,83.283,-1.22621,-1.66765
20121116,JY,-1,-0.137,5.50911,6.83130
20121116,W2,-1,-128.232,2.66943,2.56265
20121211,GO,-1,56.410,-1.79238,-2.25840
20121219,LLG,-1,1.983,-0.66283,-0.79540
20121231,LES,-16,-0.031,0.14700,0.47040
20130103,LLG,-2,-0.315,0.10320,0.24768
20130107,S2,-1,89.388,-1.31599,-1.78975
20130110,NG2,-1,0.356,-1.69986,-1.42788
20130123,BP,-2,-0.063,3.27339,3.14245
20130128,CD,-2,-0.007,0.69910,0.55928
20130129,LEU,-13,0.092,-0.46975,-1.22135
20130204,TY2,-2,1.561,-1.42386,-1.25300
20130214,GC2,-1,-213.134,3.32944,8.52336
20130220,SI2,-1,-776.900,3.45244,15.53600
20130307,JY,-1,0.010,-0.41984,-0.52060
20130307,RR2,-2,-16.025,0.31550,0.25240
20130328,SF,-1,0.025,-1.56419,-1.25135
20130401,HG2,-1,-13.271,1.06867,1.32515
20130401,SB2,-2,-1.210,1.00015,1.08016
20130402,W2,-1,47.383,-0.98922,-0.94965
20130408,JY,-1,-0.009,0.35407,0.43905
20130415,HO2,-1,0.011,-0.12296,-0.19182
20130417,GO,-1,24.732,-0.78675,-0.99130
20130502,HG2,-1,19.631,-1.58476,-1.96510
20130510,AD,-1,-0.057,3.79667,2.27800
20130510,LB,-1,-34.175,2.58914,1.50170
20130513,SF,-1,0.006,-0.36200,-0.28960
20130523,CD,-2,0.018,-1.77430,-1.41944
20130604,LSS,-30,0.010,-0.05000,-0.21000
